pin,pin10,card,year,class,township_code,tieback_key_pin,tieback_proration_rate,card_proration_rate,char_yrblt,char_building_sf,char_bedrooms,char_full_baths,char_half_baths,char_building_non_units,char_building_pins,char_land_sf,pin_is_multiland,pin_num_landlines,bldg_is_mixed_use,is_parking_space,is_common_area,row_id,char_unit_sf,cdu
14292060901003,1429206090,1.0,2024.0,299,73,14292060901001,0.39,0.39,2021.0,7145.0,4.0,2.0,1.0,0.0,3.0,2917.0,FALSE,1.0,FALSE,FALSE,FALSE,142920609010032024,NA,NA
14292060901003,1429206090,1.0,2025,299,73,14292060901001,0.39,0.39,2021.0,7145.0,4.0,2.0,1.0,0,3,2917.0,FALSE,1,FALSE,FALSE,FALSE,142920609010032025,NA,NA
14292270591003,1429227059,1,2021,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910032021,1700,NA
14292270591003,1429227059,1,2022,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910032022,1700,NA
14292270591003,1429227059,1,2023,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910032023,1700,NA
14292270591003,1429227059,1.0,2024.0,299,73,14292270591001,0.121,0.121,2007.0,13616.0,3.0,2.0,NA,6.0,12.0,6307.0,FALSE,1.0,FALSE,FALSE,FALSE,142922705910032024,1700.0,NA
14292270591003,1429227059,1.0,2025,299,73,14292270591001,0.121,0.121,2007.0,13616.0,3.0,2.0,NA,6,12,6307.0,FALSE,1,FALSE,FALSE,FALSE,142922705910032025,1700.0,NA
14292270591004,1429227059,1,2021,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910042021,1700,NA
14292270591004,1429227059,1,2022,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910042022,1700,NA
14292270591004,1429227059,1,2023,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910042023,1700,NA
14292270591004,1429227059,1.0,2024.0,299,73,14292270591001,0.121,0.121,2007.0,13616.0,3.0,2.0,NA,6.0,12.0,6307.0,FALSE,1.0,FALSE,FALSE,FALSE,142922705910042024,1700.0,NA
14292270591004,1429227059,1.0,2025,299,73,14292270591001,0.121,0.121,2007.0,13616.0,3.0,2.0,NA,6,12,6307.0,FALSE,1,FALSE,FALSE,FALSE,142922705910042025,1700.0,NA
14292270591005,1429227059,1,2021,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910052021,1700,NA
14292270591005,1429227059,1,2022,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910052022,1700,NA
14292270591005,1429227059,1,2023,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910052023,1700,NA
14292270591005,1429227059,1.0,2024.0,299,73,14292270591001,0.121,0.121,2007.0,13616.0,3.0,2.0,NA,6.0,12.0,6307.0,FALSE,1.0,FALSE,FALSE,FALSE,142922705910052024,1700.0,NA
14292270591005,1429227059,1.0,2025,299,73,14292270591001,0.121,0.121,2007.0,13616.0,3.0,2.0,NA,6,12,6307.0,FALSE,1,FALSE,FALSE,FALSE,142922705910052025,1700.0,NA
14292270591006,1429227059,1,2021,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910062021,1700,NA
14292270591006,1429227059,1,2022,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910062022,1700,NA
14292270591006,1429227059,1,2023,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910062023,1700,NA
14292270591006,1429227059,1.0,2024.0,299,73,14292270591001,0.121,0.121,2007.0,13616.0,3.0,2.0,NA,6.0,12.0,6307.0,FALSE,1.0,FALSE,FALSE,FALSE,142922705910062024,1700.0,NA
14292270591006,1429227059,1.0,2025,299,73,14292270591001,0.121,0.121,2007.0,13616.0,3.0,2.0,NA,6,12,6307.0,FALSE,1,FALSE,FALSE,FALSE,142922705910062025,1700.0,NA
14292270591007,1429227059,1,2021,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910072021,NA,NA
14292270591007,1429227059,1,2022,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910072022,NA,NA
14292270591007,1429227059,1,2023,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910072023,NA,NA
14292270591007,1429227059,1.0,2024.0,299,73,14292270591001,0.121,0.121,2007.0,13616.0,3.0,2.0,NA,6.0,12.0,6307.0,FALSE,1.0,FALSE,FALSE,FALSE,142922705910072024,NA,NA
14292270591007,1429227059,1.0,2025,299,73,14292270591001,0.121,0.121,2007.0,13616.0,3.0,2.0,NA,6,12,6307.0,FALSE,1,FALSE,FALSE,FALSE,142922705910072025,NA,NA
14292270591008,1429227059,1,2021,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910082021,1700,NA
14292270591008,1429227059,1,2022,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910082022,1700,NA
14292270591008,1429227059,1,2023,299,73,14292270591001,0.121,0.121,2007,13616,3,2,NA,6,12,6307,FALSE,1,FALSE,FALSE,FALSE,142922705910082023,1700,NA
14292270591008,1429227059,1.0,2024.0,299,73,14292270591001,0.121,0.121,2007.0,13616.0,3.0,2.0,NA,6.0,12.0,6307.0,FALSE,1.0,FALSE,FALSE,FALSE,142922705910082024,1700.0,NA
14292270591008,1429227059,1.0,2025,299,73,14292270591001,0.121,0.121,2007.0,13616.0,3.0,2.0,NA,6,12,6307.0,FALSE,1,FALSE,FALSE,FALSE,142922705910082025,1700.0,NA
14292270591009,1429227059,1,2021,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910092021,NA,GR
14292270591009,1429227059,1,2022,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910092022,NA,GR
14292270591009,1429227059,1,2023,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910092023,NA,GR
14292270591009,1429227059,1.0,2024.0,299,73,14292270591001,0.0115,0.0115,2007.0,NA,NA,NA,NA,6.0,12.0,6307.0,FALSE,1.0,FALSE,TRUE,FALSE,142922705910092024,NA,GR
14292270591009,1429227059,1.0,2025,299,73,14292270591001,0.0115,0.0115,2007.0,NA,NA,NA,NA,6,12,6307.0,FALSE,1,FALSE,TRUE,FALSE,142922705910092025,NA,GR
14292270591010,1429227059,1,2021,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910102021,NA,GR
14292270591010,1429227059,1,2022,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910102022,NA,GR
14292270591010,1429227059,1,2023,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910102023,NA,GR
14292270591010,1429227059,1.0,2024.0,299,73,14292270591001,0.0115,0.0115,2007.0,NA,NA,NA,NA,6.0,12.0,6307.0,FALSE,1.0,FALSE,TRUE,FALSE,142922705910102024,NA,GR
14292270591010,1429227059,1.0,2025,299,73,14292270591001,0.0115,0.0115,2007.0,NA,NA,NA,NA,6,12,6307.0,FALSE,1,FALSE,TRUE,FALSE,142922705910102025,NA,GR
14292270591011,1429227059,1,2021,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910112021,NA,GR
14292270591011,1429227059,1,2022,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910112022,NA,GR
14292270591011,1429227059,1,2023,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910112023,NA,GR
14292270591011,1429227059,1.0,2024.0,299,73,14292270591001,0.0115,0.0115,2007.0,NA,NA,NA,NA,6.0,12.0,6307.0,FALSE,1.0,FALSE,TRUE,FALSE,142922705910112024,NA,GR
14292270591011,1429227059,1.0,2025,299,73,14292270591001,0.0115,0.0115,2007.0,NA,NA,NA,NA,6,12,6307.0,FALSE,1,FALSE,TRUE,FALSE,142922705910112025,NA,GR
14292270591012,1429227059,1,2021,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910122021,NA,GR
14292270591012,1429227059,1,2022,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910122022,NA,GR
14292270591012,1429227059,1,2023,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910122023,NA,GR
14292270591012,1429227059,1.0,2024.0,299,73,14292270591001,0.0115,0.0115,2007.0,NA,NA,NA,NA,6.0,12.0,6307.0,FALSE,1.0,FALSE,TRUE,FALSE,142922705910122024,NA,GR
14292270591012,1429227059,1.0,2025,299,73,14292270591001,0.0115,0.0115,2007.0,NA,NA,NA,NA,6,12,6307.0,FALSE,1,FALSE,TRUE,FALSE,142922705910122025,NA,GR
14292270591013,1429227059,1,2021,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910132021,NA,GR
14292270591013,1429227059,1,2022,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910132022,NA,GR
14292270591013,1429227059,1,2023,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910132023,NA,GR
14292270591013,1429227059,1.0,2024.0,299,73,14292270591001,0.0115,0.0115,2007.0,NA,NA,NA,NA,6.0,12.0,6307.0,FALSE,1.0,FALSE,TRUE,FALSE,142922705910132024,NA,GR
14292270591013,1429227059,1.0,2025,299,73,14292270591001,0.0115,0.0115,2007.0,NA,NA,NA,NA,6,12,6307.0,FALSE,1,FALSE,TRUE,FALSE,142922705910132025,NA,GR
14292270591014,1429227059,1,2021,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910142021,NA,GR
14292270591014,1429227059,1,2022,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910142022,NA,GR
14292270591014,1429227059,1,2023,299,73,14292270591001,0.0115,0.0115,2007,NA,NA,NA,NA,6,12,6307,FALSE,1,FALSE,TRUE,FALSE,142922705910142023,NA,GR
14292270591014,1429227059,1.0,2024.0,299,73,14292270591001,0.0115,0.0115,2007.0,NA,NA,NA,NA,6.0,12.0,6307.0,FALSE,1.0,FALSE,TRUE,FALSE,142922705910142024,NA,GR
14292270591014,1429227059,1.0,2025,299,73,14292270591001,0.0115,0.0115,2007.0,NA,NA,NA,NA,6,12,6307.0,FALSE,1,FALSE,TRUE,FALSE,142922705910142025,NA,GR
14293001251001,1429300125,1,2022,299,73,14293001251001,0.3868,0.3868,2021,5808,4,3,1,0,3,3449,FALSE,1,FALSE,FALSE,FALSE,142930012510012022,NA,NA
14293001251001,1429300125,1,2023,299,73,14293001251001,0.3868,0.3868,2021,5808,4,3,1,0,3,3449,FALSE,1,FALSE,FALSE,FALSE,142930012510012023,NA,NA
14293001251001,1429300125,1.0,2024.0,299,73,14293001251001,0.3868,0.3868,2021.0,5808.0,4.0,3.0,1.0,0.0,3.0,3449.0,FALSE,1.0,FALSE,FALSE,FALSE,142930012510012024,NA,NA
14293001251001,1429300125,1.0,2025,299,73,14293001251001,0.3868,0.3868,2021.0,5808.0,4.0,3.0,1.0,0,3,3449.0,FALSE,1,FALSE,FALSE,FALSE,142930012510012025,NA,NA
14293001251002,1429300125,1,2022,299,73,14293001251001,0.2861,0.2861,2021,5808,3,2,NA,0,3,3449,FALSE,1,FALSE,FALSE,FALSE,142930012510022022,NA,NA
14293001251002,1429300125,1,2023,299,73,14293001251001,0.2861,0.2861,2021,5808,3,2,NA,0,3,3449,FALSE,1,FALSE,FALSE,FALSE,142930012510022023,NA,NA
14293001251002,1429300125,1.0,2024.0,299,73,14293001251001,0.2861,0.2861,2021.0,5808.0,3.0,2.0,NA,0.0,3.0,3449.0,FALSE,1.0,FALSE,FALSE,FALSE,142930012510022024,NA,NA
14293001251002,1429300125,1.0,2025,299,73,14293001251001,0.2861,0.2861,2021.0,5808.0,3.0,2.0,NA,0,3,3449.0,FALSE,1,FALSE,FALSE,FALSE,142930012510022025,NA,NA
14293001251003,1429300125,1,2022,299,73,14293001251001,0.3271,0.3271,2021,5808,3,2,NA,0,3,3449,FALSE,1,FALSE,FALSE,FALSE,142930012510032022,NA,NA
14293001251003,1429300125,1,2023,299,73,14293001251001,0.3271,0.3271,2021,5808,3,2,NA,0,3,3449,FALSE,1,FALSE,FALSE,FALSE,142930012510032023,NA,NA
14293001251003,1429300125,1.0,2024.0,299,73,14293001251001,0.3271,0.3271,2021.0,5808.0,3.0,2.0,NA,0.0,3.0,3449.0,FALSE,1.0,FALSE,FALSE,FALSE,142930012510032024,NA,NA
14293001251003,1429300125,1.0,2025,299,73,14293001251001,0.3271,0.3271,2021.0,5808.0,3.0,2.0,NA,0,3,3449.0,FALSE,1,FALSE,FALSE,FALSE,142930012510032025,NA,NA
14293030651001,1429303065,1,2022,299,73,14293030651001,0.3868,0.3868,2021,5048,4,2,NA,0,3,3121,FALSE,1,FALSE,FALSE,FALSE,142930306510012022,1380,NA
14293030651001,1429303065,1,2023,299,73,14293030651001,0.3868,0.3868,2021,5048,4,2,NA,0,3,3121,FALSE,1,FALSE,FALSE,FALSE,142930306510012023,1380,NA
14293030651001,1429303065,1.0,2024.0,299,73,14293030651001,0.3868,0.3868,2021.0,5048.0,4.0,2.0,NA,0.0,3.0,3121.0,FALSE,1.0,FALSE,FALSE,FALSE,142930306510012024,1380.0,NA
14293030651001,1429303065,1.0,2025,299,73,14293030651001,0.3868,0.3868,2021.0,5048.0,4.0,2.0,NA,0,3,3121.0,FALSE,1,FALSE,FALSE,FALSE,142930306510012025,1380.0,NA
14293030651002,1429303065,1,2022,299,73,14293030651001,0.2861,0.2861,2021,5048,2,2,NA,0,3,3121,FALSE,1,FALSE,FALSE,FALSE,142930306510022022,1300,NA
14293030651002,1429303065,1,2023,299,73,14293030651001,0.2861,0.2861,2021,5048,2,2,NA,0,3,3121,FALSE,1,FALSE,FALSE,FALSE,142930306510022023,1300,NA
14293030651002,1429303065,1.0,2024.0,299,73,14293030651001,0.2861,0.2861,2021.0,5048.0,2.0,2.0,NA,0.0,3.0,3121.0,FALSE,1.0,FALSE,FALSE,FALSE,142930306510022024,1300.0,NA
14293030651002,1429303065,1.0,2025,299,73,14293030651001,0.2861,0.2861,2021.0,5048.0,2.0,2.0,NA,0,3,3121.0,FALSE,1,FALSE,FALSE,FALSE,142930306510022025,1300.0,NA
14293030651003,1429303065,1,2022,299,73,14293030651001,0.3271,0.3271,2021,5048,2,2,NA,0,3,3121,FALSE,1,FALSE,FALSE,FALSE,142930306510032022,1300,NA
14293030651003,1429303065,1,2023,299,73,14293030651001,0.3271,0.3271,2021,5048,2,2,NA,0,3,3121,FALSE,1,FALSE,FALSE,FALSE,142930306510032023,1300,NA
14293030651003,1429303065,1.0,2024.0,299,73,14293030651001,0.3271,0.3271,2021.0,5048.0,2.0,2.0,NA,0.0,3.0,3121.0,FALSE,1.0,FALSE,FALSE,FALSE,142930306510032024,1300.0,NA
14293030651003,1429303065,1.0,2025,299,73,14293030651001,0.3271,0.3271,2021.0,5048.0,2.0,2.0,NA,0,3,3121.0,FALSE,1,FALSE,FALSE,FALSE,142930306510032025,1300.0,NA
14293030661001,1429303066,1,2023,299,73,14293030661001,0.44,0.44,2022,5784,4,3,1,0,3,3100,FALSE,1,FALSE,FALSE,FALSE,142930306610012023,NA,NA
14293030661001,1429303066,1.0,2024.0,299,73,14293030661001,0.44,0.44,2022.0,5784.0,4.0,3.0,1.0,0.0,3.0,3100.0,FALSE,1.0,FALSE,FALSE,FALSE,142930306610012024,NA,NA
14293030661001,1429303066,1.0,2025,299,73,14293030661001,0.44,0.44,2022.0,5784.0,4.0,3.0,1.0,0,3,3100.0,FALSE,1,FALSE,FALSE,FALSE,142930306610012025,NA,NA
14293030661002,1429303066,1,2023,299,73,14293030661001,0.25,0.25,2022,5784,2,2,NA,0,3,3100,FALSE,1,FALSE,FALSE,FALSE,142930306610022023,NA,NA
14293030661002,1429303066,1.0,2024.0,299,73,14293030661001,0.25,0.25,2022.0,5784.0,2.0,2.0,NA,0.0,3.0,3100.0,FALSE,1.0,FALSE,FALSE,FALSE,142930306610022024,NA,NA
14293030661002,1429303066,1.0,2025,299,73,14293030661001,0.25,0.25,2022.0,5784.0,2.0,2.0,NA,0,3,3100.0,FALSE,1,FALSE,FALSE,FALSE,142930306610022025,NA,NA
14293030661003,1429303066,1,2023,299,73,14293030661001,0.31,0.31,2022,5784,2,2,NA,0,3,3100,FALSE,1,FALSE,FALSE,FALSE,142930306610032023,NA,NA
14293030661003,1429303066,1.0,2024.0,299,73,14293030661001,0.31,0.31,2022.0,5784.0,2.0,2.0,NA,0.0,3.0,3100.0,FALSE,1.0,FALSE,FALSE,FALSE,142930306610032024,NA,NA
14293030661003,1429303066,1.0,2025,299,73,14293030661001,0.31,0.31,2022.0,5784.0,2.0,2.0,NA,0,3,3100.0,FALSE,1,FALSE,FALSE,FALSE,142930306610032025,NA,NA
14293100571001,1429310057,1,2022,299,73,14293100571001,0.4253,0.4253,2021,5168,4,2,1,0,3,3112,FALSE,1,FALSE,FALSE,FALSE,142931005710012022,NA,NA
14293100571001,1429310057,1,2023,299,73,14293100571001,0.4253,0.4253,2021,5168,4,2,1,0,3,3112,FALSE,1,FALSE,FALSE,FALSE,142931005710012023,NA,NA
14293100571001,1429310057,1.0,2024.0,299,73,14293100571001,0.4253,0.4253,2021.0,5168.0,4.0,2.0,1.0,0.0,3.0,3112.0,FALSE,1.0,FALSE,FALSE,FALSE,142931005710012024,NA,NA
14293100571001,1429310057,1.0,2025,299,73,14293100571001,0.4253,0.4253,2021.0,5168.0,4.0,2.0,1.0,0,3,3112.0,FALSE,1,FALSE,FALSE,FALSE,142931005710012025,NA,NA
14293100571002,1429310057,1,2022,299,73,14293100571001,0.2579,0.2579,2021,5168,2,2,NA,0,3,3112,FALSE,1,FALSE,FALSE,FALSE,142931005710022022,1200,NA
14293100571002,1429310057,1,2023,299,73,14293100571001,0.2579,0.2579,2021,5168,2,2,NA,0,3,3112,FALSE,1,FALSE,FALSE,FALSE,142931005710022023,1200,NA
14293100571002,1429310057,1.0,2024.0,299,73,14293100571001,0.2579,0.2579,2021.0,5168.0,2.0,2.0,NA,0.0,3.0,3112.0,FALSE,1.0,FALSE,FALSE,FALSE,142931005710022024,1200.0,NA
14293100571002,1429310057,1.0,2025,299,73,14293100571001,0.2579,0.2579,2021.0,5168.0,2.0,2.0,NA,0,3,3112.0,FALSE,1,FALSE,FALSE,FALSE,142931005710022025,1200.0,NA
14293100571003,1429310057,1,2022,299,73,14293100571001,0.31679999999999997,0.31679999999999997,2021,5168,2,2,NA,0,3,3100,FALSE,1,FALSE,FALSE,FALSE,142931005710032022,1200,NA
14293100571003,1429310057,1,2023,299,73,14293100571001,0.31679999999999997,0.31679999999999997,2021,5168,2,2,NA,0,3,3100,FALSE,1,FALSE,FALSE,FALSE,142931005710032023,1200,NA
14293100571003,1429310057,1.0,2024.0,299,73,14293100571001,0.3168,0.3168,2021.0,5168.0,2.0,2.0,NA,0.0,3.0,3100.0,FALSE,1.0,FALSE,FALSE,FALSE,142931005710032024,1200.0,NA
14293100571003,1429310057,1.0,2025,299,73,14293100571001,0.3168,0.3168,2021.0,5168.0,2.0,2.0,NA,0,3,3100.0,FALSE,1,FALSE,FALSE,FALSE,142931005710032025,1200.0,NA
14293100581001,1429310058,1.0,2024.0,299,73,14293100581001,0.442,0.442,2023.0,NA,NA,NA,NA,0.0,3.0,3110.0,FALSE,1.0,FALSE,FALSE,FALSE,142931005810012024,NA,NA
14293100581001,1429310058,1.0,2025,299,73,14293100581001,0.442,0.442,2023.0,NA,NA,NA,NA,0,3,3110.0,FALSE,1,FALSE,FALSE,FALSE,142931005810012025,NA,NA
14293100581002,1429310058,1.0,2024.0,299,73,14293100581001,0.255,0.255,2023.0,NA,NA,NA,NA,0.0,3.0,3110.0,FALSE,1.0,FALSE,FALSE,FALSE,142931005810022024,NA,NA
14293100581002,1429310058,1.0,2025,299,73,14293100581001,0.255,0.255,2023.0,NA,NA,NA,NA,0,3,3110.0,FALSE,1,FALSE,FALSE,FALSE,142931005810022025,NA,NA
14293100581003,1429310058,1.0,2024.0,299,73,14293100581001,0.303,0.303,2023.0,NA,NA,NA,NA,0.0,3.0,3110.0,FALSE,1.0,FALSE,FALSE,FALSE,142931005810032024,NA,NA
14293100581003,1429310058,1.0,2025,299,73,14293100581001,0.303,0.303,2023.0,NA,NA,NA,NA,0,3,3110.0,FALSE,1,FALSE,FALSE,FALSE,142931005810032025,NA,NA
14293151081001,1429315108,1,2022,299,73,14293151081001,0.22,0.22,2021,9536,4,3,1,0,6,6249,FALSE,1,FALSE,FALSE,FALSE,142931510810012022,NA,NA
14293151081001,1429315108,1,2023,299,73,14293151081001,0.22,0.22,2021,9536,4,3,1,0,6,6249,FALSE,1,FALSE,FALSE,FALSE,142931510810012023,NA,NA
14293151081001,1429315108,1.0,2024.0,299,73,14293151081001,0.22,0.22,2021.0,9536.0,4.0,3.0,1.0,0.0,6.0,6249.0,FALSE,1.0,FALSE,FALSE,FALSE,142931510810012024,NA,NA
14293151081001,1429315108,1.0,2025,299,73,14293151081001,0.22,0.22,2021.0,9536.0,4.0,3.0,1.0,0,6,6249.0,FALSE,1,FALSE,FALSE,FALSE,142931510810012025,NA,NA
14293151081002,1429315108,1,2022,299,73,14293151081001,0.22,0.22,2021,9536,4,3,1,0,6,6249,FALSE,1,FALSE,FALSE,FALSE,142931510810022022,NA,NA
14293151081002,1429315108,1,2023,299,73,14293151081001,0.22,0.22,2021,9536,4,3,1,0,6,6249,FALSE,1,FALSE,FALSE,FALSE,142931510810022023,NA,NA
14293151081002,1429315108,1.0,2024.0,299,73,14293151081001,0.22,0.22,2021.0,9536.0,4.0,3.0,1.0,0.0,6.0,6249.0,FALSE,1.0,FALSE,FALSE,FALSE,142931510810022024,NA,NA
14293151081002,1429315108,1.0,2025,299,73,14293151081001,0.22,0.22,2021.0,9536.0,4.0,3.0,1.0,0,6,6249.0,FALSE,1,FALSE,FALSE,FALSE,142931510810022025,NA,NA
14293151081003,1429315108,1,2022,299,73,14293151081001,0.13,0.13,2021,9536,2,2,NA,0,6,6249,FALSE,1,FALSE,FALSE,FALSE,142931510810032022,NA,NA
14293151081003,1429315108,1,2023,299,73,14293151081001,0.13,0.13,2021,9536,2,2,NA,0,6,6249,FALSE,1,FALSE,FALSE,FALSE,142931510810032023,NA,NA
14293151081003,1429315108,1.0,2024.0,299,73,14293151081001,0.13,0.13,2021.0,9536.0,2.0,2.0,NA,0.0,6.0,6249.0,FALSE,1.0,FALSE,FALSE,FALSE,142931510810032024,NA,NA
14293151081003,1429315108,1.0,2025,299,73,14293151081001,0.13,0.13,2021.0,9536.0,2.0,2.0,NA,0,6,6249.0,FALSE,1,FALSE,FALSE,FALSE,142931510810032025,NA,NA
14293151081004,1429315108,1,2022,299,73,14293151081001,0.13,0.13,2021,9536,2,2,NA,0,6,6249,FALSE,1,FALSE,FALSE,FALSE,142931510810042022,NA,NA
14293151081004,1429315108,1,2023,299,73,14293151081001,0.13,0.13,2021,9536,2,2,NA,0,6,6249,FALSE,1,FALSE,FALSE,FALSE,142931510810042023,NA,NA
14293151081004,1429315108,1.0,2024.0,299,73,14293151081001,0.13,0.13,2021.0,9536.0,2.0,2.0,NA,0.0,6.0,6249.0,FALSE,1.0,FALSE,FALSE,FALSE,142931510810042024,NA,NA
14293151081004,1429315108,1.0,2025,299,73,14293151081001,0.13,0.13,2021.0,9536.0,2.0,2.0,NA,0,6,6249.0,FALSE,1,FALSE,FALSE,FALSE,142931510810042025,NA,NA
14293151081005,1429315108,1,2022,299,73,14293151081001,0.15,0.15,2021,9536,2,2,NA,0,6,6249,FALSE,1,FALSE,FALSE,FALSE,142931510810052022,NA,NA
14293151081005,1429315108,1,2023,299,73,14293151081001,0.15,0.15,2021,9536,2,2,NA,0,6,6249,FALSE,1,FALSE,FALSE,FALSE,142931510810052023,NA,NA
14293151081005,1429315108,1.0,2024.0,299,73,14293151081001,0.15,0.15,2021.0,9536.0,2.0,2.0,NA,0.0,6.0,6249.0,FALSE,1.0,FALSE,FALSE,FALSE,142931510810052024,NA,NA
14293151081005,1429315108,1.0,2025,299,73,14293151081001,0.15,0.15,2021.0,9536.0,2.0,2.0,NA,0,6,6249.0,FALSE,1,FALSE,FALSE,FALSE,142931510810052025,NA,NA
14293151081006,1429315108,1,2022,299,73,14293151081001,0.15,0.15,2021,9536,2,2,NA,0,6,6249,FALSE,1,FALSE,FALSE,FALSE,142931510810062022,NA,NA
14293151081006,1429315108,1,2023,299,73,14293151081001,0.15,0.15,2021,9536,2,2,NA,0,6,6249,FALSE,1,FALSE,FALSE,FALSE,142931510810062023,NA,NA
14293151081006,1429315108,1.0,2024.0,299,73,14293151081001,0.15,0.15,2021.0,9536.0,2.0,2.0,NA,0.0,6.0,6249.0,FALSE,1.0,FALSE,FALSE,FALSE,142931510810062024,NA,NA
14293151081006,1429315108,1.0,2025,299,73,14293151081001,0.15,0.15,2021.0,9536.0,2.0,2.0,NA,0,6,6249.0,FALSE,1,FALSE,FALSE,FALSE,142931510810062025,NA,NA
14294030931001,1429403093,1,2022,299,73,14294030931001,0.41,0.41,2021,6516,4,3,1,0,3,3529,FALSE,1,FALSE,FALSE,FALSE,142940309310012022,2800,NA
14294030931001,1429403093,1,2023,299,73,14294030931001,0.41,0.41,2021,6516,4,3,1,0,3,3529,FALSE,1,FALSE,FALSE,FALSE,142940309310012023,2800,NA
14294030931001,1429403093,1.0,2024.0,299,73,14294030931001,0.41,0.41,2021.0,6516.0,4.0,3.0,1.0,0.0,3.0,3529.0,FALSE,1.0,FALSE,FALSE,FALSE,142940309310012024,2800.0,NA
14294030931001,1429403093,1.0,2025,299,73,14294030931001,0.41,0.41,2021.0,6516.0,4.0,3.0,1.0,0,3,3529.0,FALSE,1,FALSE,FALSE,FALSE,142940309310012025,2800.0,NA
